,text,category,tag,topic_id
25975,you might want to mask up,health,Medicine & Pandemics,89
25976,an infectious disease expert weighs in on the best way to keep your mask clean and hygienic,health,Medicine & Pandemics,89
25977,"it is called dry fasting, and nutritionists definitely do not want you to try it",health,Healthy Life & Wellbeing,60
25978,amazon reviewers are passing on botox and sticking to this dermatologist approved moisturizer instead,health,Healthy Life & Wellbeing,110
25979,doctors recommend avoiding alcohol for at least this long,health,Mental Health & Addictions,243
25980,strengthen your core like never before with this 10 minute plank workout:,health,Healthy Life & Wellbeing,0
25981,5 yoga stars share the pose that makes them feel their best:,health,Healthy Life & Wellbeing,113
25982,the key differences between eczema and psoriasis you need to know:,health,Medicine & Pandemics,519
25983,6 things that can cause a psoriasis flare up:,health,Medicine & Pandemics,-1
25984,get strong and avoid injury with these full body moves,health,Healthy Life & Wellbeing,0
25985,you do not need any special equipment to try her ab workout!,health,Healthy Life & Wellbeing,0
25986,find out everything you need to know to keep your bosom buddies happy and healthy: find out everything you need to know to keep your bosom buddies happy and healthy:?utm source,health,Healthy Life & Wellbeing,67
25987,4 reasons to buy more of your fruits and veggies frozen:,health,Healthy Life & Wellbeing,194
25988,"here's everything you need to know, and how to avoid phthalates in your makeup",health,Healthy Life & Wellbeing,110
25989,"we asked experts what you can do to help a loved one struggling with addiction and how to protect yourself, too",health,Mental Health & Addictions,178
25990,"what to know about the covid 19 vaccine requirements for carnival cruise, royal caribbean cruise, disney cruise, or other cruise ship company",health,Medicine & Pandemics,2
25991,"these 5 conditions can damage your kidneys, and 2 of them are extremely common",health,Medicine & Pandemics,380
25992,here's what a nutritionist wants you to know about what the fruit has to offer,health,Healthy Life & Wellbeing,194
25993,and it is available on amazon,health,Healthy Life & Wellbeing,-1
25994,"when you are short on time, try this customizable workout by :",health,Healthy Life & Wellbeing,0
25995,here are 's 5 personal moves that will work your entire body:,health,Healthy Life & Wellbeing,0
25996,5 resistance band arm moves from one of 's trainers:,health,Healthy Life & Wellbeing,0
25997,3 dumbbell moves people always get wrong and how to fix them with :,health,Healthy Life & Wellbeing,0
25998,"while getting vaxxed remains the best protection against severe covid 19, infections are still possible",health,Medicine & Pandemics,-1
25999,fix your form for 3 strength exercises everyone seems to get wrong:,health,Healthy Life & Wellbeing,0
26000,try this 6 move barre workout with for a strength based sweat session:,health,Healthy Life & Wellbeing,0
26001,"we put top rated personal blenders to the test, and these were the ones that stood out",health,Healthy Life & Wellbeing,-1
26002,tone your entire body with this high energy dance workout from :,health,Healthy Life & Wellbeing,0
26003,"whether you are vaccinated and wondering whether your shot has held up, or you are curious if last month's cold was covid 19, here's what you need to know",health,Medicine & Pandemics,2
26004,a new case report details a maryland woman's 12 week fight with this often lethal illness,health,Medicine & Pandemics,10
26005,"4 reasons you are not losing weight on the keto diet, according to nutritionists:",health,Healthy Life & Wellbeing,458
26006,here's how to get over the stomach flu faster:,health,Medicine & Pandemics,122
26007,"california family found dead on hiking trail likely died of hyperthermia and dehydration, officials say",health,Medicine & Pandemics,10
26008,so here's how to avoid it when buying beauty products,health,Healthy Life & Wellbeing,-1
26009,"my pain feels like there is a sharp, hot needle inside me, being scraped against my internal organs",health,Medicine & Pandemics,80
26010,"whenever i looked at medical charts, the reference point was always white skin",health,Healthy Life & Wellbeing,124
26011,power up your middle with this abs centric workout zero crunches required!,health,Healthy Life & Wellbeing,0
26012,a guide to spotting psoriasis symptoms and getting help,health,Medicine & Pandemics,519
26013,"remember, no single food makes or breaks the healthfulness of your overall eating pattern",health,Healthy Life & Wellbeing,-1
26014,this hiit dumbbell workout from will tone your entire body:,health,Healthy Life & Wellbeing,0
26015,"researchers have known about its impact since 2000, but it is still allowed in beauty products",health,Healthy Life & Wellbeing,110
26016,you should not have to deal with that discomfort all the time,health,Medicine & Pandemics,80
26017,here's what separates mild covid from a more serious infection,health,Medicine & Pandemics,-1
26018,this physio ball workout gets 's celeb clients in top shape:,health,Healthy Life & Wellbeing,0
26019,the hiit workout that swears by:,health,Healthy Life & Wellbeing,0
26020,a walking workout can do everything from improve your  to help you lose weight to make you happier three fitness pros share just how to make that happen,health,Healthy Life & Wellbeing,0
26021,it turns out our relationship to alcohol is more complicated than it might seem,health,Mental Health & Addictions,243
26022,no more adult acne after more than 15 years,health,Healthy Life & Wellbeing,369
26023,these are 's favorite exercises to do while traveling:,health,Healthy Life & Wellbeing,0
26024,take 10 minutes to try this beginner yoga routine from :,health,Healthy Life & Wellbeing,113
26025,3 yoga lengthening poses you might be doing wrong and how to fix them with :,health,Healthy Life & Wellbeing,113
26026,get a full body workout in only 5 minutes with this dumbbell routine from :,health,Healthy Life & Wellbeing,0
26027,5 stretches to try with your workout buddy:,health,Healthy Life & Wellbeing,456
26028,"so who, exactly, may be eligible for a booster? here's the latest from the fda and the cdc",health,Medicine & Pandemics,2
26029,you might be doing these 3 dumbbell moves wrong can tell you how to fix them:,health,Healthy Life & Wellbeing,0
26030,"these are the expert approved formulas (including affordable drugstore brands!) that will nix dryness for softer, super hydrated skin",health,Healthy Life & Wellbeing,110
26031,her empowering photo album will help you love the skin you are in,health,Healthy Life & Wellbeing,110
26032,3 fitness stars share what working out and staying active has taught them:,health,Healthy Life & Wellbeing,0
26033,more than 5 million americans have missed the 2nd dose of their pfizer or moderna vaccines,health,Medicine & Pandemics,2
26034,i honestly feel like the weight of the world has been on my shoulders i wanted to see myself in a lighter way,health,Healthy Life & Wellbeing,0
26035,your vaccine record card is almost as important as the vaccine itself here's how to keep it safe,health,Medicine & Pandemics,2
26036,here's how to tell the difference between a panic attack and an anxiety attack:,health,Mental Health & Addictions,76
26037,here's how to get control of the anxiety tornado working its way through your body:,health,Mental Health & Addictions,76
26038,this is why it matters where you get your vaccine information from,health,Medicine & Pandemics,2
26039,you do not have to take an entire week off from getting it on,health,Healthy Life & Wellbeing,0
26040,post sex pain is more common than you think here's how to turn the ouch back into ooh,health,Medicine & Pandemics,80
